ds,yhat,yhat_lower,yhat_upper
2025-12-01,150.0,142.5,157.5
2026-01-01,150.0,142.5,157.5
2026-02-01,150.0,142.5,157.5
2026-03-01,150.0,142.5,157.5
2026-04-01,150.0,142.5,157.5
2026-05-01,150.0,142.5,157.5
2026-06-01,150.0,142.5,157.5
2026-07-01,150.0,142.5,157.5
2026-08-01,150.0,142.5,157.5
2026-09-01,150.0,142.5,157.5
2026-10-01,150.0,142.5,157.5
2026-11-01,150.0,142.5,157.5
